DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2016.02.08-18.55.23, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=1.196399ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_57, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufDC721E05__51136511CED00EA7FBD6378B299EE26E5E0D688C, StartTime=2016.02.08-18.55.26, HierarchicalDDC, DataSize=41213 bytes, Retrieved=true, Duration=0.495803ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_58, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufEE932653__434BD9798A97DBAADA6A7CB6C6C01D62A05E9272, StartTime=2016.02.08-18.55.26, HierarchicalDDC, DataSize=97656 bytes, Retrieved=true, Duration=0.069037ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_59, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufEE932653__55159D3DDCA63EA1E4186ACA36C38821F039F3E7, StartTime=2016.02.08-18.55.26, HierarchicalDDC, DataSize=64177 bytes, Retrieved=true, Duration=0.506043ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_60, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufD10B7D22__35BCF593C6D849E7EC90BC616C3AC41299CFC367, StartTime=2016.02.08-18.55.26, HierarchicalDDC, DataSize=26747 bytes, Retrieved=true, Duration=0.041950ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_61, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufD10B7D22__A521E927E6B838BD55FDEA6F43DCEA39C2E2ABE9, StartTime=2016.02.08-18.55.26, HierarchicalDDC, DataSize=19576 bytes, Retrieved=true, Duration=0.714805ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_2, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf2CC2285B__274485F06E3DCC667986CC1BA200453A1911AD23, StartTime=2016.02.08-18.55.32, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.098102ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_3, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf2CC2285B__274485F06E3DCC667986CC1BA200453A1911AD23, StartTime=2016.02.08-18.55.32, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.052191ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_4, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf2CC2285B__274485F06E3DCC667986CC1BA200453A1911AD23, StartTime=2016.02.08-18.55.32, HierarchicalDDC, Duration=0.161193ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_5, CachedDataProbablyExists, Parent=DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_4, StartTime=2016.02.08-18.55.32, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.143357ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_62, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf_TAtmosphe__CFD23D7E0ACEFC0B0B224E6D90B3E2AD598FA4F1, StartTime=2016.02.08-18.55.32, HierarchicalDDC, DataSize=1594531 bytes, Retrieved=true, Duration=12.953639ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
../../../Engine/Content/MobileResources/HUD/VirtualJoystick_Thumb.uasset, AllOfLoadPackage_Duration=27.906675ms, AllOfLoadPackage_HitCount=131, ResolveRedirectors_Duration=3282.317713ms, ResolveRedirectors_HitCount=131, CacheForCookedPlatformData_Duration=13.940949ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=5.846906ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=15.055120ms, SavePackageCacheForCookedPlatformData_HitCount=174, SaveCookedPackage_Duration=3325.033747ms, SaveCookedPackage_HitCount=173, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_63, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_46__C366C8BE2429AB7D4D4761AB4A8AC3AE491C603A, StartTime=2016.02.08-18.55.34, HierarchicalDDC, DataSize=21377 bytes, Retrieved=true, Duration=0.241794ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_64, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_21__27332BED7EEB4BCFC645A8495DBDD296BC92845C, StartTime=2016.02.08-18.55.34, HierarchicalDDC, DataSize=36762 bytes, Retrieved=true, Duration=0.289023ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_65, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf9663A1BF__3C27992167F28D8EC4549EB31823A7B2D19DD35D, StartTime=2016.02.08-18.55.34, HierarchicalDDC, DataSize=92411 bytes, Retrieved=true, Duration=0.726361ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_66, CachedDataProbablyExists, Parent=DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_65, StartTime=2016.02.08-18.55.34, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.112969ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_67, GetCachedData, Parent=DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_65, StartTime=2016.02.08-18.55.34, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.515625ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_68, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf9663A1BF__8C2C438D78B1805DA10E90FAA3E6758F78EA3A1B, StartTime=2016.02.08-18.55.34, HierarchicalDDC, Retrieved=false, Duration=0.112966ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_69, CachedDataProbablyExists, Parent=DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_68, StartTime=2016.02.08-18.55.34, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.096451ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_70, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufF40BAAF7__0F908FEFC33E6E432E9E2E40D7D96ECEF0DFE146, StartTime=2016.02.08-18.55.34, HierarchicalDDC, DataSize=514284 bytes, Retrieved=true, Duration=1.238353ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_71, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufF40BAAF7__AED2483BBBEC3298927E85AB88D2EAD915F90063, StartTime=2016.02.08-18.55.34, HierarchicalDDC, DataSize=386908 bytes, Retrieved=true, Duration=7.537130ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_72, GetCachedData, CacheKey=Audio_0002_0000_OGG_0001_E5ED6A9142512078DB7A78BD9FE6DA0C, StartTime=2016.02.08-18.55.34, HierarchicalDDC, DataSize=43721 bytes, Retrieved=true, Duration=0.319745ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_73, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf9996381D__F04784D3C9A64AB14D7EECA1A2F137DE8A4726EF, StartTime=2016.02.08-18.55.34, HierarchicalDDC, DataSize=516518 bytes, Retrieved=true, Duration=2.275538ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_74, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf9996381D__E54CD24D19312897089D235BF14E633FB9FFF7E0, StartTime=2016.02.08-18.55.34, HierarchicalDDC, DataSize=388886 bytes, Retrieved=true, Duration=8.026328ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_75, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf8F7290DF__7E7683B07141C89BECA4DB342BBC946B99DCE2A0, StartTime=2016.02.08-18.55.34, HierarchicalDDC, DataSize=92439 bytes, Retrieved=true, Duration=0.688709ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_76, CachedDataProbablyExists, Parent=DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_75, StartTime=2016.02.08-18.55.34, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.096120ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_77, GetCachedData, Parent=DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_75, StartTime=2016.02.08-18.55.34, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.495471ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_78, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf8F7290DF__D6ACC4CC2BE0A59412B3259C38B39AFA22CF7393, StartTime=2016.02.08-18.55.34, HierarchicalDDC, Retrieved=false, Duration=0.087205ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_79, CachedDataProbablyExists, Parent=DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_78, StartTime=2016.02.08-18.55.34, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.072338ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_80, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf55BE2BE2__424262C4C040A1FE068D759F9B171B5A19C86E19, StartTime=2016.02.08-18.55.34, HierarchicalDDC, DataSize=563386 bytes, Retrieved=true, Duration=1.644310ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_81, CachedDataProbablyExists, Parent=DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_80, StartTime=2016.02.08-18.55.34, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.157230ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_82, GetCachedData, Parent=DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_80, StartTime=2016.02.08-18.55.34, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.035869ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_83, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf55BE2BE2__CF6D862B17614B0785295D84D69BE09442762870, StartTime=2016.02.08-18.55.34, HierarchicalDDC, Retrieved=false, Duration=0.107024ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_84, CachedDataProbablyExists, Parent=DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_83, StartTime=2016.02.08-18.55.34, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.089183ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_85, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C418824E4EA51B7ABCD164BCEEBBFBB__02FD0742DF20FAEDB6B6FB9500594A1EDA8BE59C, StartTime=2016.02.08-18.55.34, HierarchicalDDC, DataSize=15253 bytes, Retrieved=true, Duration=0.762038ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_86, CachedDataProbablyExists, Parent=DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_85, StartTime=2016.02.08-18.55.34, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.121225ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_87, GetCachedData, Parent=DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_85, StartTime=2016.02.08-18.55.34, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.600845ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_88, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_C418824E4EA51B7AB__369545BFB03A089F176AE1871AF20CCFA46A288B, StartTime=2016.02.08-18.55.34, HierarchicalDDC, DataSize=5894 bytes, Retrieved=true, Duration=0.509016ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_89, CachedDataProbablyExists, Parent=DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_88, StartTime=2016.02.08-18.55.34, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.073001ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_90, GetCachedData, Parent=DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_88, StartTime=2016.02.08-18.55.34, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.404306ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_91, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_75170D5144485F4915797E9634BFCC3__0C66C62C902C58ACD93952BE7E1F58C2C4F4B330, StartTime=2016.02.08-18.55.34, HierarchicalDDC, DataSize=13572 bytes, Retrieved=true, Duration=0.215366ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_92, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_75170D5144485F491__66E3D40E061449CC03F87D58712A68F0A9103BB4, StartTime=2016.02.08-18.55.34, HierarchicalDDC, DataSize=5257 bytes, Retrieved=true, Duration=0.163835ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_93, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf755B2B0F__2614E81AD5832A3FF1ADB6BA9EACD38DBBEDEB57, StartTime=2016.02.08-18.55.34, HierarchicalDDC, DataSize=92383 bytes, Retrieved=true, Duration=0.683423ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_94, CachedDataProbablyExists, Parent=DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_93, StartTime=2016.02.08-18.55.34, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.107352ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_95, GetCachedData, Parent=DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_93, StartTime=2016.02.08-18.55.34, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.480939ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_96, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf755B2B0F__63660530866EF6566753C5C6F5B4F88F68E56B04, StartTime=2016.02.08-18.55.34, HierarchicalDDC, Retrieved=false, Duration=0.085220ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_97, CachedDataProbablyExists, Parent=DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_96, StartTime=2016.02.08-18.55.34, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.066064ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_98, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufD7F39C7F__6555A523AB2C0673A87C6D5AC0C52B899F2B6CF0, StartTime=2016.02.08-18.55.34, HierarchicalDDC, DataSize=92355 bytes, Retrieved=true, Duration=0.716783ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_99, CachedDataProbablyExists, Parent=DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_98, StartTime=2016.02.08-18.55.34, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.113629ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_100, GetCachedData, Parent=DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_98, StartTime=2016.02.08-18.55.34, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.467066ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_101, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufD7F39C7F__DAE11EE230711BFF05ECA14425ACEDB11BE29080, StartTime=2016.02.08-18.55.34, HierarchicalDDC, Retrieved=false, Duration=0.082251ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_102, CachedDataProbablyExists, Parent=DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_101, StartTime=2016.02.08-18.55.34, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.063419ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_103, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufF7646F94__D22357BBB7B49D90EC60E0CA4484C976F5895915, StartTime=2016.02.08-18.55.34, HierarchicalDDC, DataSize=673347 bytes, Retrieved=true, Duration=3.772531ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_104, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufF7646F94__B0AC292A11D430F8864104AD7C93C08089AC2CCF, StartTime=2016.02.08-18.55.34, HierarchicalDDC, DataSize=651563 bytes, Retrieved=true, Duration=2.238873ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_105, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufE7AF1927__CB7676F74D3BAF3413318DB219B8CDD1AAEF49A8, StartTime=2016.02.08-18.55.34, HierarchicalDDC, DataSize=43826 bytes, Retrieved=true, Duration=5.188920ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_106, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufE7AF1927__4C617B9C44FDAA9566A65195CE7AF1E90D521446, StartTime=2016.02.08-18.55.34, HierarchicalDDC, DataSize=37561 bytes, Retrieved=true, Duration=8.765903ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_107, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufEB6949D1__CD8DE967D453C48C863D1494D2631B104E05ACD1, StartTime=2016.02.08-18.55.34, HierarchicalDDC, DataSize=3027285 bytes, Retrieved=true, Duration=9.024538ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_108, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufEB6949D1__4F269D219BF0CFCA8DC1AEEE06A1CD64F4E38116, StartTime=2016.02.08-18.55.34, HierarchicalDDC, DataSize=2385141 bytes, Retrieved=true, Duration=6.580535ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_109, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf0050C5B1__70EACC151D2E158B78B7C8FF0C1048DB3095EFD3, StartTime=2016.02.08-18.55.34, HierarchicalDDC, DataSize=656032 bytes, Retrieved=true, Duration=2.799422ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_110, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf0050C5B1__FEA74C048D61EF1033062341CD2E4A36B630DDFC, StartTime=2016.02.08-18.55.34, HierarchicalDDC, DataSize=624061 bytes, Retrieved=true, Duration=10.239109ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_111, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf0C797E18__1CB6047115DA6950709C50E2B2CFF7CC965E3DAB, StartTime=2016.02.08-18.55.34, HierarchicalDDC, DataSize=3092045 bytes, Retrieved=true, Duration=8.837253ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_112, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf0C797E18__F82403ED6E94994A4435D575B4873C09479AFA8A, StartTime=2016.02.08-18.55.34, HierarchicalDDC, DataSize=2435363 bytes, Retrieved=true, Duration=7.566858ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_113, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufD13C5DDB__7771C1980763447755C54473AEA252BBA29DBD79, StartTime=2016.02.08-18.55.34, HierarchicalDDC, DataSize=3046445 bytes, Retrieved=true, Duration=16.096584ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_114, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufD13C5DDB__1DE29769CE67C5591DF4F35975F42952B1D1EE52, StartTime=2016.02.08-18.55.34, HierarchicalDDC, DataSize=2400167 bytes, Retrieved=true, Duration=6.361537ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
